scenario_name	n_total	group	power	scenario_set
ARREST_shrunk	9900	E	0.22458687194015492	supp
ARREST_shrunk	10000	A	0.010000000000000009	supp
ARREST_shrunk	10000	B	0.9999999997409406	supp
ARREST_shrunk	10000	C	0.11481120335136752	supp
ARREST_shrunk	10000	D	0.10629402802015342	supp
ARREST_shrunk	10000	E	0.22734160622469746	supp
ARREST_shrunk	10100	A	0.010000000000000009	supp
ARREST_shrunk	10100	B	0.9999999998042175	supp
ARREST_shrunk	10100	C	0.11614415270574063	supp
ARREST_shrunk	10100	D	0.10751349045965763	supp
ARREST_shrunk	10100	E	0.23010140853196093	supp
ARREST_shrunk	10200	A	0.010000000000000009	supp
ARREST_shrunk	10200	B	0.99999999985211	supp
ARREST_shrunk	10200	C	0.11748143670660227	supp
ARREST_shrunk	10200	D	0.10873696509462272	supp
ARREST_shrunk	10200	E	0.23286610144973496	supp
ARREST_shrunk	10300	A	0.010000000000000009	supp
ARREST_shrunk	10300	B	0.9999999998883401	supp
ARREST_shrunk	10300	C	0.11882301694292963	supp
ARREST_shrunk	10300	D	0.10996442031992648	supp
ARREST_shrunk	10300	E	0.23563550870258654	supp
